florida-mem,fiu,47,70,2017,11,10
bob-jones,furman,48,101,2017,11,10
iona,albany-ny,67,69,2017,11,10
towson,old-dominion,54,57,2017,11,10
south-carolina,wofford,73,52,2017,11,10
morgan-st,binghamton,59,76,2017,11,10
siena,col-of-charleston,60,68,2017,11,10
baptist-bible-pa,liberty,42,87,2017,11,10
bowling-green,drexel,78,69,2017,11,10
army,hofstra,74,77,2017,11,10
ga-southwestern,radford,63,72,2017,11,10
mit,harvard,64,73,2017,11,10
southern-ill,winthrop,81,66,2017,11,10
east-tenn-st,northern-ky,63,81,2017,11,10
ipfw,oakland,71,85,2017,11,10
maine,boston-college,65,85,2017,11,10
ga-southern,wake-forest,85,83,2017,11,10
howard,george-washington,75,84,2017,11,10
unc-asheville,rhode-island,60,84,2017,11,10
methodist,charlotte,76,116,2017,11,10
piedmont-intl,coastal-caro,50,102,2017,11,10
texas-tyler,louisiana-tech,71,112,2017,11,10
northeastern,boston-u,65,59,2017,11,10
emory,lipscomb,83,98,2017,11,10
cairn,delaware-st,50,71,2017,11,10
norfolk-st,auburn,74,102,2017,11,10
alcorn,lsu,59,99,2017,11,10
mcneese-st,houston,53,81,2017,11,10
samford,arkansas,56,95,2017,11,10
southern-u,illinois,55,102,2017,11,10
la-lafayette,ole-miss,76,94,2017,11,10
northern-colo,colorado,51,66,2017,11,10
umbc,smu,67,78,2017,11,10
fla-atlantic,south-fla,59,60,2017,11,10
liu-brooklyn,tulane,96,102,2017,11,10
mercer,ucf,79,88,2017,11,10
uc-santa-cruz,fresno-st,65,96,2017,11,10
arkansas-st,evansville,63,77,2017,11,10
seattle,saint-louis,46,62,2017,11,10
niagara,st-bonaventure,77,75,2017,11,10
wright-st,loyola-chicago,80,84,2017,11,10
north-park,valparaiso,46,88,2017,11,10
ut-martin,marshall,91,102,2017,11,10
eastern-ky,rice,73,72,2017,11,10
southwestern-tx,incarnate-word,71,87,2017,11,10
southern-no,southern-miss,69,79,2017,11,10
jacksonville,uab,67,96,2017,11,10
missouri-st,western-ky,85,80,2017,11,10
nicholls-st,utrgv,111,106,2017,11,10
tenn-wesleyan,jacksonville-st,42,100,2017,11,10
avila,oral-roberts,72,86,2017,11,10
brescia,murray-st,61,118,2017,11,10
central-conn-st,hartford,84,85,2017,11,10
william-mary,high-point,66,100,2017,11,10
nc-central,ill-chicago,55,65,2017,11,10
fla-christian,bethune-cookman,66,108,2017,11,10
hampton,rider,75,90,2017,11,10
valley-forge-chrst,umes,69,95,2017,11,10
greensboro,nc-at,80,104,2017,11,10
neb-omaha,montana-st,80,89,2017,11,10
northwestern-st,texas,59,105,2017,11,10
pepperdine,oklahoma-st,47,78,2017,11,10
hillsdale-baptist,abilene-christian,68,86,2017,11,10
centenary-la,southeastern-la,67,99,2017,11,10
our-lady-of-the-lake,am-corpus-chris,68,69,2017,11,10
bucknell,monmouth,78,79,2017,11,10
la-monroe,tcu,73,83,2017,11,10
south-ala,texas-tech,50,75,2017,11,10
iowa-st,missouri,59,74,2017,11,10
yale,creighton,76,92,2017,11,10
american,kansas-st,45,83,2017,11,10
mt-st-marys,marquette,59,80,2017,11,10
chattanooga,wyoming,65,74,2017,11,10
louisiana-col,utep,50,100,2017,11,10
pittsburgh,navy,62,71,2017,11,10
florida-am,grand-canyon,51,67,2017,11,10
east-central,new-mexico-st,55,81,2017,11,10
utah-st,weber-st,59,65,2017,11,10
whitworth,montana,60,72,2017,11,10
chicago-st,iowa,62,95,2017,11,10
uc-irvine,south-dakota-st,54,65,2017,11,10
austin-peay,vanderbilt,54,73,2017,11,10
sacramento-st,colorado-st,61,72,2017,11,10
north-dakota,troy,83,80,2017,11,10
southern-utah,oregon-st,82,99,2017,11,10
prairie-view,utah,62,83,2017,11,10
idaho-st,arizona-st,74,94,2017,11,10
belmont,washington,82,86,2017,11,10
eastern-ore,boise-st,65,104,2017,11,10
idaho,nevada,64,88,2017,11,10
antelope-valley,san-jose-st,45,97,2017,11,10
san-diego-christian,san-diego-st,52,91,2017,11,10
la-verne,santa-clara,70,120,2017,11,10
whittier,bakersfield,66,88,2017,11,10
life-pacific,cal-st-northridge,50,76,2017,11,10
spring-arbor,eastern-mich,60,92,2017,11,10
long-beach-st,san-francisco,83,71,2017,11,10
uc-riverside,california,74,66,2017,11,10
coppin-st,oregon,54,70,2017,11,10
trevecca-nazarene,middle-tenn,52,104,2017,11,10
webber-intl,stetson,89,98,2017,11,10
ark-pine-bluff,hawaii,70,82,2017,11,10
utah-valley,duke,69,99,2017,11,11
notre-dame,depaul,72,58,2017,11,11
saint-francis-pa,st-marys-ca,68,85,2017,11,11
canisius,buffalo,75,80,2017,11,11
illinois-st,fgcu,87,98,2017,11,11
penn,fairfield,72,80,2017,11,11
iupui,bradley,53,68,2017,11,11
alabama-am,ohio,53,61,2017,11,11
siena-heights,western-mich,72,103,2017,11,11
dartmouth,quinnipiac,77,78,2017,11,11
saint-peters,la-salle,40,61,2017,11,11
coe,drake,54,101,2017,11,11
johnson-wales-ri,brown,78,106,2017,11,11
stephen-f-austin,longwood,74,61,2017,11,11
toccoa-falls,appalachian-st,34,135,2017,11,11
ouachita-baptist,ualr,81,79,2017,11,11
north-dakota-st,uc-santa-barbara,66,85,2017,11,11
st-francis-brooklyn,duquesne,70,80,2017,11,11
wagner,njit,60,49,2017,11,11
cleveland-st,akron,57,67,2017,11,11
saint-josephs,toledo,87,98,2017,11,11
mayville-st,south-dakota,59,87,2017,11,11
johnson,presbyterian,87,107,2017,11,11
nc-wesleyan,unc-wilmington,81,105,2017,11,11
lehigh,marist,84,76,2017,11,11
peace,elon,53,96,2017,11,11
north-florida,michigan,66,86,2017,11,11
texas-tyler,sam-houston-st,51,91,2017,11,11
loyola-marymount,texas-arlington,80,85,2017,11,11
st-marys-mn,western-ill,68,109,2017,11,11
eastern-ill,nebraska,68,72,2017,11,11
mississippi-val,byu,61,91,2017,11,11
no-new-mexico,new-mexico,76,147,2017,11,11
youngstown-st,kent-st,78,111,2017,11,11
portland-st,portland,80,75,2017,11,11
florida-am,unlv,66,108,2017,11,11
umbc,arizona,78,103,2017,11,12
vermont,kentucky,69,73,2017,11,12
navy,miami-fl,55,89,2017,11,12
george-mason,louisville,61,72,2017,11,12
chicago-st,purdue,42,111,2017,11,12
monmouth,seton-hall,65,75,2017,11,12
south-carolina-st,boston-college,52,91,2017,11,12
mass-boston,mass-lowell,63,102,2017,11,12
nc-at,clemson,63,87,2017,11,12
michigan-dearborn,eastern-mich,73,97,2017,11,12
toccoa-falls,mercer,43,110,2017,11,12
wash-lee,wofford,66,103,2017,11,12
massachusetts,harvard,67,70,2017,11,12
radford,ohio-st,72,82,2017,11,12
central-conn-st,rutgers,67,71,2017,11,12
neb-omaha,oklahoma,89,108,2017,11,12
eureka,loyola-chicago,69,96,2017,11,12
allen,sc-upstate,66,85,2017,11,12
mary,south-dakota-st,54,78,2017,11,12
bridgewater-va,appalachian-st,57,95,2017,11,12
charleston-so,north-carolina-st,56,78,2017,11,12
cal-poly,california,82,85,2017,11,12
texas-southern,washington-st,84,86,2017,11,12
texas-st,air-force,57,65,2017,11,12
la-monroe,smu,65,83,2017,11,12
southern-utah,boise-st,69,90,2017,11,12
east-central,utsa,59,92,2017,11,12
gordon,hartford,63,80,2017,11,12
wentworth,northeastern,49,83,2017,11,12
alabama-st,iowa,58,92,2017,11,12
defiance,ipfw,59,114,2017,11,12
fairleigh-dickinson,penn-st,57,81,2017,11,12
coppin-st,east-carolina,50,76,2017,11,12
san-diego,san-jose-st,81,64,2017,11,12
ozarks-ar,central-ark,51,99,2017,11,12
morehead-st,lipscomb,70,77,2017,11,12
letourneau,northwestern-st,99,84,2017,11,12
haskell,umkc,59,110,2017,11,12
bluefield-col,hampton,68,85,2017,11,12
princeton,butler,75,85,2017,11,12
bucknell,arkansas,73,101,2017,11,12
ut-martin,illinois,74,77,2017,11,12
umes,maryland,43,96,2017,11,12
yale,wisconsin,61,89,2017,11,12
uc-irvine,denver,83,69,2017,11,12
alcorn,creighton,72,109,2017,11,12
citadel,virginia-tech,93,132,2017,11,12
stetson,fiu,70,64,2017,11,12
puget-sound,seattle,70,121,2017,11,12
troy,ark-pine-bluff,81,57,2017,11,12
howard,indiana,77,86,2017,11,12
eastern-wash,washington,69,79,2017,11,12
jacksonville,georgetown,57,73,2017,11,12
pacific,stanford,80,89,2017,11,12
north-dakota,hawaii,78,81,2017,11,12
col-of-charleston,wichita-st,63,81,2017,11,13
gardner-webb,florida,74,116,2017,11,13
north-dakota-st,southern-california,65,75,2017,11,13
western-caro,cincinnati,51,102,2017,11,13
mt-st-marys,notre-dame,62,88,2017,11,13
minnesota,providence,86,74,2017,11,13
rider,xavier,75,101,2017,11,13
saint-peters,northwestern,66,75,2017,11,13
new-mexico-st,st-marys-ca,74,92,2017,11,13
am-corpus-chris,baylor,46,70,2017,11,13
troy,hawaii,67,72,2017,11,13
nc-central,evansville,55,68,2017,11,13
jacksonville-st,richmond,94,61,2017,11,13
eastern-ky,ole-miss,75,85,2017,11,13
liu-brooklyn,fordham,68,81,2017,11,13
central-mich,michigan,65,72,2017,11,13
montana,pittsburgh,83,78,2017,11,13
austin-peay,virginia,49,93,2017,11,13
morgan-st,south-fla,63,53,2017,11,13
south-dakota,bowling-green,88,79,2017,11,13
north-florida,vcu,85,95,2017,11,13
southern-u,marshall,74,83,2017,11,13
albany-ny,boston-u,88,74,2017,11,13
new-orleans,oakland,68,87,2017,11,13
columbia-international,campbell,44,108,2017,11,13
michigan-dearborn,detroit,82,105,2017,11,13
binghamton,cornell,84,94,2017,11,13
lees-mcrae,unc-asheville,60,92,2017,11,13
old-dominion,james-madison,69,53,2017,11,13
kennesaw-st,hofstra,57,75,2017,11,13
frostburg-st,towson,45,89,2017,11,13
la-salle,penn,75,71,2017,11,13
brown,quinnipiac,79,72,2017,11,13
fgcu,siena,86,53,2017,11,13
east-tenn-st,savannah-st,76,61,2017,11,13
lynchburg,norfolk-st,83,80,2017,11,13
arcadia,drexel,81,95,2017,11,13
southeast-mo-st,louisiana-tech,95,96,2017,11,13
bakersfield,ga-southern,53,77,2017,11,13
vanderbilt,belmont,60,69,2017,11,13
anderson-in,iupui,43,75,2017,11,13
delaware-st,depaul,57,81,2017,11,13
milwaukee,iowa-st,74,56,2017,11,13
north-texas,nebraska,67,86,2017,11,13
western-mich,south-carolina,60,78,2017,11,13
charlotte,oklahoma-st,65,83,2017,11,13
southeastern-la,tulane,66,89,2017,11,13
oral-roberts,tulsa,71,90,2017,11,13
alcorn,uni,45,73,2017,11,13
abilene-christian,arkansas-st,69,83,2017,11,13
trinity-christian,valparaiso,46,83,2017,11,13
trinity-tx,incarnate-word,57,93,2017,11,13
chattanooga,uab,47,89,2017,11,13
alabama-am,samford,68,87,2017,11,13
ecclesia,mcneese-st,54,101,2017,11,13
middle-tenn,murray-st,72,67,2017,11,13
reinhardt,tennessee-st,53,92,2017,11,13
bethune-cookman,utrgv,74,92,2017,11,13
saint-josephs,ill-chicago,86,82,2017,11,13
mobile,south-ala,49,71,2017,11,13
rockhurst,saint-louis,50,74,2017,11,13
embry-riddle-fl,northern-ariz,82,70,2017,11,13
prairie-view,oregon,67,100,2017,11,13
wagner,missouri,55,99,2017,11,13
mississippi-val,utah,51,91,2017,11,13
tennessee-tech,tcu,63,100,2017,11,13
montana-st,utah-st,73,81,2017,11,13
robert-morris,grand-canyon,61,75,2017,11,13
uc-davis,northern-colo,74,59,2017,11,13
ark-pine-bluff,north-dakota,71,80,2017,11,13
cal-st-northridge,fresno-st,73,89,2017,11,13
saint-francis-pa,san-francisco,63,75,2017,11,13
george-fox,idaho,62,101,2017,11,13
wyoming,oregon-st,75,66,2017,11,13
rhode-island,nevada,81,88,2017,11,13
duke,michigan-st,88,81,2017,11,14
kentucky,kansas,61,65,2017,11,14
nicholls-st,villanova,77,113,2017,11,14
howard,gonzaga,69,106,2017,11,14
purdue,marquette,86,71,2017,11,14
central-conn-st,st-johns-ny,55,80,2017,11,14
vmi,duquesne,61,77,2017,11,14
cleveland-st,rutgers,38,70,2017,11,14
sc-upstate,georgia,65,74,2017,11,14
george-washington,florida-st,67,87,2017,11,14
sacred-heart,boston-college,53,73,2017,11,14
iona,syracuse,62,71,2017,11,14
stony-brook,uconn,64,72,2017,11,14
unc-wilmington,davidson,81,108,2017,11,14
canisius,air-force,79,93,2017,11,14
high-point,tennessee,53,84,2017,11,14
bryant,north-carolina-st,72,95,2017,11,14
wright-st,miami-oh,67,73,2017,11,14
ohio-northern,toledo,62,72,2017,11,14
elon,furman,67,76,2017,11,14
jackson-st,mercer,58,86,2017,11,14
lafayette,njit,80,96,2017,11,14
john-jay,army,43,92,2017,11,14
monmouth,lehigh,80,72,2017,11,14
columbia,longwood,87,77,2017,11,14
emerson,dartmouth,43,78,2017,11,14
south-carolina-st,yale,54,86,2017,11,14
loyola-maryland,fairfield,52,64,2017,11,14
liberty,wake-forest,79,66,2017,11,14
hardin-simmons,sam-houston-st,56,72,2017,11,14
franciscan,youngstown-st,0,0,2017,11,14
maine,texas-tech,44,83,2017,11,14
lipscomb,alabama,64,86,2017,11,14
umkc,kansas-st,51,72,2017,11,14
new-hampshire,texas,60,78,2017,11,14
ualr,memphis,62,70,2017,11,14
delaware,bradley,53,61,2017,11,14
arlington-baptist,houston-baptist,67,108,2017,11,14
green-bay,northern-ill,65,85,2017,11,14
georgia-st,rice,75,54,2017,11,14
louisiana-col,la-lafayette,58,113,2017,11,14
coastal-caro,lamar,60,66,2017,11,14
alabama-st,south-dakota-st,63,94,2017,11,14
silver-lake,chicago-st,53,101,2017,11,14
denver,colorado,62,89,2017,11,14
san-diego-st,arizona-st,68,90,2017,11,14
winthrop,colorado-st,76,80,2017,11,14
neb-omaha,new-mexico,71,103,2017,11,14
utah-valley,idaho-st,84,71,2017,11,14
west-coast-baptist,weber-st,45,110,2017,11,14
cal-lutheran,pepperdine,82,107,2017,11,14
san-fran-st,long-beach-st,70,95,2017,11,14
chapman,uc-irvine,52,91,2017,11,14
notre-dame-de-namur,sacramento-st,53,74,2017,11,14
walla-walla,portland,52,89,2017,11,14
eastern-wash,stanford,67,61,2017,11,14
willamette,portland-st,60,111,2017,11,14
bucknell,north-carolina,81,93,2017,11,15
niagara,minnesota,81,107,2017,11,15
creighton,northwestern,92,88,2017,11,15
cal-st-fullerton,st-marys-ca,57,76,2017,11,15
indiana,seton-hall,68,84,2017,11,15
central-ark,ucla,101,106,2017,11,15
american,west-virginia,64,98,2017,11,15
middle-ga-st,savannah-st,80,114,2017,11,15
southern-u,missouri-st,58,86,2017,11,15
montana,penn-st,57,70,2017,11,15
uc-santa-barbara,pittsburgh,62,70,2017,11,15
radford,east-carolina,73,66,2017,11,15
mt-st-marys,georgetown,68,102,2017,11,15
gardner-webb,ucf,65,68,2017,11,15
jacksonville-st,buffalo,76,81,2017,11,15
nc-wesleyan,unc-greensboro,48,82,2017,11,15
hiwassee,western-caro,57,76,2017,11,15
delaware-st,ipfw,71,85,2017,11,15
fdu-florham,fairleigh-dickinson,49,111,2017,11,15
st-francis-brooklyn,manhattan,79,80,2017,11,15
byu,princeton,65,56,2017,11,15
hampton,william-mary,76,83,2017,11,15
navy,penn,45,66,2017,11,15
hartford,rider,53,89,2017,11,15
citadel,nc-at,73,92,2017,11,15
marist,mass-lowell,73,76,2017,11,15
columbia-international,charleston-so,58,98,2017,11,15
ball-st,oklahoma,69,108,2017,11,15
northwestern-st,smu,35,81,2017,11,15
south-fla,stetson,75,72,2017,11,15
utsa,texas-st,79,78,2017,11,15
wartburg,uni,43,72,2017,11,15
ky-wesleyan,western-ky,53,83,2017,11,15
oakland-city,austin-peay,50,109,2017,11,15
utrgv,am-corpus-chris,82,75,2017,11,15
st-edwards,stephen-f-austin,66,89,2017,11,15
valparaiso,siu-edwardsville,94,69,2017,11,15
eastern-ill,western-ill,54,56,2017,11,15
nc-central,ut-martin,57,74,2017,11,15
butler,maryland,65,79,2017,11,15
seattle,washington-st,59,75,2017,11,15
south-dakota,tcu,71,76,2017,11,15
mississippi-val,utah-st,47,83,2017,11,15
uc-riverside,loyola-marymount,64,76,2017,11,15
robert-morris,san-diego,53,65,2017,11,15
prairie-view,unlv,63,98,2017,11,15
nevada,santa-clara,93,63,2017,11,15
holy-names,cal-poly,47,76,2017,11,15
montana-western,montana-st,81,109,2017,11,15
uc-davis,pacific,62,58,2017,11,15
bakersfield,arizona,59,91,2017,11,16
north-florida,florida,68,108,2017,11,16
florida-am,miami-fl,59,90,2017,11,16
coppin-st,cincinnati,54,97,2017,11,16
chicago-st,notre-dame,66,105,2017,11,16
xavier,wisconsin,80,70,2017,11,16
edward-waters,fla-atlantic,59,91,2017,11,16
illinois-st,south-carolina,69,65,2017,11,16
auburn,indiana-st,83,64,2017,11,16
old-dominion,temple,65,76,2017,11,16
boise-st,utep,58,56,2017,11,16
clemson,ohio,81,76,2017,11,16
iowa-st,appalachian-st,104,98,2017,11,16
nebraska,st-johns-ny,56,79,2017,11,16
southern-miss,michigan,47,61,2017,11,16
presbyterian,north-carolina-st,68,86,2017,11,16
virginia-tech,saint-louis,71,77,2017,11,16
texas-southern,ohio-st,64,82,2017,11,16
binghamton,george-mason,57,69,2017,11,16
south-ala,la-salle,73,81,2017,11,16
arkansas-st,eastern-mich,59,76,2017,11,16
ohio-christian,kent-st,45,90,2017,11,16
bluefield-st,ga-southern,52,120,2017,11,16
hiwassee,chattanooga,46,94,2017,11,16
piedmont,kennesaw-st,54,77,2017,11,16
johnson-wales-co,denver,59,91,2017,11,16
kentucky-st,eastern-ky,66,97,2017,11,16
cornell,colgate,61,72,2017,11,16
marshall,morehead-st,83,86,2017,11,16
boyce,tennessee-tech,48,105,2017,11,16
central-penn,umbc,62,93,2017,11,16
lincoln-pa,morgan-st,60,72,2017,11,16
harvard,holy-cross,69,73,2017,11,16
dayton,hofstra,69,72,2017,11,16
belmont,middle-tenn,69,63,2017,11,16
samford,lsu,86,105,2017,11,16
oral-roberts,oklahoma-st,48,91,2017,11,16
missouri,utah,59,77,2017,11,16
tulsa,western-mich,81,74,2017,11,16
southeast-mo-st,evansville,50,66,2017,11,16
howard-payne,abilene-christian,62,112,2017,11,16
bethune-cookman,north-texas,78,90,2017,11,16
southeastern-la,la-monroe,75,86,2017,11,16
brewton-parker,troy,71,106,2017,11,16
lemoyne-owen,uab,57,81,2017,11,16
letourneau,stephen-f-austin,68,91,2017,11,16
loyola-chicago,umkc,66,56,2017,11,16
delaware-st,ill-chicago,55,95,2017,11,16
st-francis-il,northern-ill,0,0,2017,11,16
grambling,iowa,74,85,2017,11,16
jarvis-christian,lamar,66,103,2017,11,16
san-jose-st,southern-utah,69,81,2017,11,16
wofford,california,65,79,2017,11,16
providence,washington,77,70,2017,11,16
southern-u,duke,61,78,2017,11,17
south-dakota-st,kansas,64,98,2017,11,17
lafayette,villanova,57,104,2017,11,17
east-tenn-st,kentucky,61,78,2017,11,17
uc-santa-barbara,texas-am,65,84,2017,11,17
neb-omaha,louisville,78,87,2017,11,17
south-carolina-st,ucla,68,96,2017,11,17
alcorn,baylor,61,78,2017,11,17
south-carolina,utep,80,56,2017,11,17
vermont,bradley,65,64,2017,11,17
auburn,temple,74,88,2017,11,17
mercer,liberty,63,48,2017,11,17
coastal-caro,utsa,83,69,2017,11,17
illinois-st,boise-st,64,82,2017,11,17
indiana-st,old-dominion,44,62,2017,11,17
colorado-st,tulane,53,80,2017,11,17
drexel,houston,84,80,2017,11,17
virginia,vcu,76,67,2017,11,17
savannah-st,la-lafayette,82,115,2017,11,17
northern-ky,james-madison,87,78,2017,11,17
appalachian-st,western-mich,67,86,2017,11,17
virginia-tech,washington,103,79,2017,11,17
quinnipiac,colorado,69,70,2017,11,17
fordham,florida-st,43,67,2017,11,17
northeastern,stanford,59,73,2017,11,17
elon,fiu,95,87,2017,11,17
columbia,penn-st,65,79,2017,11,17
georgia-st,ole-miss,72,77,2017,11,17
central-conn-st,east-carolina,79,68,2017,11,17
alabama-am,alabama,67,104,2017,11,17
stony-brook,ball-st,76,87,2017,11,17
yale,albany-ny,72,80,2017,11,17
mcmurry,incarnate-word,49,88,2017,11,17
ferrum,unc-greensboro,43,95,2017,11,17
towson,loyola-maryland,95,72,2017,11,17
siena,lehigh,90,91,2017,11,17
wesley,delaware,78,93,2017,11,17
coppin-st,cleveland-st,56,80,2017,11,17
warren-wilson,nc-central,76,101,2017,11,17
ohio,dayton,65,79,2017,11,17
saint-louis,providence,63,90,2017,11,17
iowa-st,tulsa,80,78,2017,11,17
rice,northwestern-st,87,65,2017,11,17
unc-asheville,vanderbilt,76,79,2017,11,17
northern-ariz,arizona-st,62,97,2017,11,17
fresno-st,arkansas,75,83,2017,11,17
north-dakota-st,missouri-st,57,54,2017,11,17
spring-hill,nicholls-st,83,127,2017,11,17
iona,weber-st,80,72,2017,11,17
lakeland,green-bay,27,98,2017,11,17
drake,wake-forest,77,74,2017,11,17
depaul,illinois,73,82,2017,11,17
liu-brooklyn,miami-oh,74,78,2017,11,17
iupui,eastern-ill,79,80,2017,11,17
uc-irvine,kansas-st,49,71,2017,11,17
new-mexico,new-mexico-st,56,75,2017,11,17
concordia-st-paul,milwaukee,69,55,2017,11,17
clemson,hofstra,78,59,2017,11,17
eastern-wash,unlv,76,91,2017,11,17
northern-colo,pepperdine,84,82,2017,11,17
sacramento-st,san-francisco,56,69,2017,11,17
mcneese-st,san-diego-st,52,83,2017,11,17
alabama-st,oregon,56,114,2017,11,17
utah-st,gonzaga,66,79,2017,11,18
fairfield,purdue,64,106,2017,11,18
la-salle,northwestern,74,82,2017,11,18
njit,seton-hall,53,82,2017,11,18
morgan-st,west-virginia,48,111,2017,11,18
bradley,utsa,71,69,2017,11,18
umes,georgetown,57,83,2017,11,18
texas-tech,boston-college,75,64,2017,11,18
chicago-st,uni,44,82,2017,11,18
liberty,houston,66,68,2017,11,18
eureka,central-mich,68,103,2017,11,18
bob-jones,wofford,65,96,2017,11,18
presbyterian,vmi,58,78,2017,11,18
siu-edwardsville,stetson,80,76,2017,11,18
harvard,manhattan,69,73,2017,11,18
furman,butler,65,82,2017,11,18
hampton,george-washington,57,65,2017,11,18
william-mary,ucf,64,75,2017,11,18
howard,eastern-mich,66,76,2017,11,18
charleston-so,sc-upstate,82,72,2017,11,18
kean,fairleigh-dickinson,55,94,2017,11,18
citadel,high-point,79,77,2017,11,18
seattle,detroit,102,71,2017,11,18
american,wagner,70,71,2017,11,18
james-madison,weber-st,65,73,2017,11,18
quinnipiac,wake-forest,55,72,2017,11,18
warren-wilson,gardner-webb,81,119,2017,11,18
saint-francis-pa,longwood,83,56,2017,11,18
florida-am,mississippi-st,48,79,2017,11,18
binghamton,evansville,61,66,2017,11,18
jackson-st,st-bonaventure,58,72,2017,11,18
mt-st-marys,north-florida,84,81,2017,11,18
middle-tenn,tennessee-st,75,65,2017,11,18
navy,bryant,79,71,2017,11,18
ipfw,ill-chicago,67,51,2017,11,18
central-penn,winthrop,65,106,2017,11,18
concordia-st-paul,elon,62,84,2017,11,18
idaho-st,washington-st,62,83,2017,11,18
houston-baptist,belmont,88,93,2017,11,18
lipscomb,texas,57,80,2017,11,18
south-ala,maine,68,46,2017,11,18
howard-payne,stephen-f-austin,64,118,2017,11,18
bethesda-christian,cal-st-fullerton,35,77,2017,11,18
uc-davis,utah-valley,71,80,2017,11,18
vermont,coastal-caro,80,67,2017,11,18
utrgv,texas-st,58,75,2017,11,18
cal-st-northridge,george-mason,73,78,2017,11,18
fgcu,bowling-green,80,83,2017,11,18
nc-at,jacksonville,90,82,2017,11,18
liu-brooklyn,hartford,86,84,2017,11,18
mercer,drexel,78,59,2017,11,18
fiu,milwaukee,51,66,2017,11,18
texas-southern,syracuse,67,80,2017,11,18
princeton,saint-josephs,58,71,2017,11,18
ut-martin,akron,59,76,2017,11,18
col-of-charleston,charlotte,81,72,2017,11,18
oakland,toledo,74,87,2017,11,18
kennesaw-st,tennessee-tech,68,82,2017,11,18
portland-st,uc-riverside,94,82,2017,11,18
campbell,unc-wilmington,84,88,2017,11,18
youngstown-st,canisius,84,104,2017,11,18
murray-st,wright-st,80,61,2017,11,18
army,marist,94,73,2017,11,18
sacred-heart,saint-peters,61,70,2017,11,18
ark-pine-bluff,smu,37,72,2017,11,18
ill-springfield,southern-ill,64,69,2017,11,18
montana-st,louisiana-tech,58,71,2017,11,18
grambling,south-dakota,55,84,2017,11,18
northern-ky,iona,85,72,2017,11,18
bucknell,maryland,78,80,2017,11,18
colorado,drake,86,81,2017,11,18
ualr,grand-canyon,51,76,2017,11,18
texas-arlington,byu,89,75,2017,11,18
nevada,pacific,89,74,2017,11,18
norfolk-st,san-diego,62,71,2017,11,18
cal-poly,santa-clara,63,59,2017,11,18
sam-houston-st,idaho,54,63,2017,11,18
long-beach-st,oregon-st,81,89,2017,11,18
stony-brook,michigan-st,71,93,2017,11,19
new-hampshire,florida,63,70,2017,11,19
southern-california,vanderbilt,93,89,2017,11,19
western-caro,minnesota,64,92,2017,11,19
texas-tech,northwestern,85,49,2017,11,19
st-marys-ca,san-jose-st,79,61,2017,11,19
utsa,james-madison,90,77,2017,11,19
utep,appalachian-st,72,76,2017,11,19
niagara,massachusetts,76,101,2017,11,19
liberty,quinnipiac,84,72,2017,11,19
coppin-st,rutgers,39,64,2017,11,19
